tag_pk 	tag_title 	variable_phv 	variable_full_accession 	dataset_full_accession 	study_full_accession 	study_name 	study_phs 	study_version 	created 	modified 
74	Medication/supplement use	197550	phv00197550.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:18:58+00:00	2018-10-01 20:18:58+00:00 
74	Medication/supplement use	197551	phv00197551.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:05+00:00	2018-10-01 20:19:05+00:00 
74	Medication/supplement use	197552	phv00197552.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:14+00:00	2018-10-01 20:19:14+00:00 
74	Medication/supplement use	197553	phv00197553.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:21+00:00	2018-10-01 20:19:21+00:00 
74	Medication/supplement use	197554	phv00197554.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:28+00:00	2018-10-01 20:19:28+00:00 
74	Medication/supplement use	197555	phv00197555.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:36+00:00	2018-10-01 20:19:36+00:00 
74	Medication/supplement use	197556	phv00197556.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:45+00:00	2018-10-01 20:19:45+00:00 
74	Medication/supplement use	197557	phv00197557.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:19:56+00:00	2018-10-01 20:19:56+00:00 
74	Medication/supplement use	197558	phv00197558.v1.p1	pht003699.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:20:06+00:00	2018-10-01 20:20:06+00:00 
74	Medication/supplement use	199029	phv00199029.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:21:18+00:00	2018-10-01 20:21:18+00:00 
74	Medication/supplement use	199030	phv00199030.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:21:28+00:00	2018-10-01 20:21:28+00:00 
74	Medication/supplement use	199031	phv00199031.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:21:37+00:00	2018-10-01 20:21:37+00:00 
74	Medication/supplement use	199033	phv00199033.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:21:44+00:00	2018-10-01 20:21:44+00:00 
74	Medication/supplement use	199034	phv00199034.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:21:54+00:00	2018-10-01 20:21:54+00:00 
74	Medication/supplement use	199035	phv00199035.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:03+00:00	2018-10-01 20:22:03+00:00 
74	Medication/supplement use	199036	phv00199036.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:11+00:00	2018-10-01 20:22:11+00:00 
74	Medication/supplement use	199037	phv00199037.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:18+00:00	2018-10-01 20:22:18+00:00 
74	Medication/supplement use	199038	phv00199038.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:27+00:00	2018-10-01 20:22:27+00:00 
74	Medication/supplement use	199039	phv00199039.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:34+00:00	2018-10-01 20:22:34+00:00 
74	Medication/supplement use	199040	phv00199040.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:41+00:00	2018-10-01 20:22:41+00:00 
74	Medication/supplement use	199041	phv00199041.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:48+00:00	2018-10-01 20:22:48+00:00 
74	Medication/supplement use	199042	phv00199042.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:22:57+00:00	2018-10-01 20:22:57+00:00 
74	Medication/supplement use	199043	phv00199043.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:05+00:00	2018-10-01 20:23:05+00:00 
74	Medication/supplement use	199044	phv00199044.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:15+00:00	2018-10-01 20:23:15+00:00 
74	Medication/supplement use	199045	phv00199045.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:23+00:00	2018-10-01 20:23:23+00:00 
74	Medication/supplement use	199046	phv00199046.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:30+00:00	2018-10-01 20:23:30+00:00 
74	Medication/supplement use	199047	phv00199047.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:38+00:00	2018-10-01 20:23:38+00:00 
74	Medication/supplement use	199048	phv00199048.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:46+00:00	2018-10-01 20:23:46+00:00 
74	Medication/supplement use	199049	phv00199049.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:23:56+00:00	2018-10-01 20:23:56+00:00 
74	Medication/supplement use	199050	phv00199050.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:07+00:00	2018-10-01 20:24:07+00:00 
74	Medication/supplement use	199051	phv00199051.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:17+00:00	2018-10-01 20:24:17+00:00 
74	Medication/supplement use	199052	phv00199052.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:26+00:00	2018-10-01 20:24:26+00:00 
74	Medication/supplement use	199053	phv00199053.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:34+00:00	2018-10-01 20:24:34+00:00 
74	Medication/supplement use	199054	phv00199054.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:42+00:00	2018-10-01 20:24:42+00:00 
74	Medication/supplement use	199055	phv00199055.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:24:49+00:00	2018-10-01 20:24:49+00:00 
74	Medication/supplement use	199056	phv00199056.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:01+00:00	2018-10-01 20:25:01+00:00 
74	Medication/supplement use	199057	phv00199057.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:09+00:00	2018-10-01 20:25:09+00:00 
74	Medication/supplement use	199058	phv00199058.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:18+00:00	2018-10-01 20:25:18+00:00 
74	Medication/supplement use	199059	phv00199059.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:31+00:00	2018-10-01 20:25:31+00:00 
74	Medication/supplement use	199060	phv00199060.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:41+00:00	2018-10-01 20:25:41+00:00 
74	Medication/supplement use	199061	phv00199061.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:49+00:00	2018-10-01 20:25:49+00:00 
74	Medication/supplement use	199062	phv00199062.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:25:58+00:00	2018-10-01 20:25:58+00:00 
74	Medication/supplement use	199063	phv00199063.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:05+00:00	2018-10-01 20:26:05+00:00 
74	Medication/supplement use	199064	phv00199064.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:14+00:00	2018-10-01 20:26:14+00:00 
74	Medication/supplement use	199065	phv00199065.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:22+00:00	2018-10-01 20:26:22+00:00 
74	Medication/supplement use	199066	phv00199066.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:35+00:00	2018-10-01 20:26:35+00:00 
74	Medication/supplement use	199067	phv00199067.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:46+00:00	2018-10-01 20:26:46+00:00 
74	Medication/supplement use	199068	phv00199068.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:26:59+00:00	2018-10-01 20:26:59+00:00 
74	Medication/supplement use	199069	phv00199069.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:27:08+00:00	2018-10-01 20:27:08+00:00 
74	Medication/supplement use	199070	phv00199070.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:27:17+00:00	2018-10-01 20:27:17+00:00 
74	Medication/supplement use	199071	phv00199071.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:27:26+00:00	2018-10-01 20:27:26+00:00 
74	Medication/supplement use	199072	phv00199072.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:27:33+00:00	2018-10-01 20:27:33+00:00 
74	Medication/supplement use	199073	phv00199073.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:29:45+00:00	2018-10-01 20:29:45+00:00 
74	Medication/supplement use	199074	phv00199074.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:29:56+00:00	2018-10-01 20:29:56+00:00 
74	Medication/supplement use	199075	phv00199075.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:04+00:00	2018-10-01 20:30:04+00:00 
74	Medication/supplement use	199076	phv00199076.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:12+00:00	2018-10-01 20:30:12+00:00 
74	Medication/supplement use	199077	phv00199077.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:20+00:00	2018-10-01 20:30:20+00:00 
74	Medication/supplement use	199078	phv00199078.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:29+00:00	2018-10-01 20:30:29+00:00 
74	Medication/supplement use	199079	phv00199079.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:37+00:00	2018-10-01 20:30:37+00:00 
74	Medication/supplement use	199080	phv00199080.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:48+00:00	2018-10-01 20:30:48+00:00 
74	Medication/supplement use	199081	phv00199081.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:30:57+00:00	2018-10-01 20:30:57+00:00 
74	Medication/supplement use	199082	phv00199082.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:05+00:00	2018-10-01 20:31:05+00:00 
74	Medication/supplement use	199083	phv00199083.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:13+00:00	2018-10-01 20:31:13+00:00 
74	Medication/supplement use	199084	phv00199084.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:21+00:00	2018-10-01 20:31:21+00:00 
74	Medication/supplement use	199085	phv00199085.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:30+00:00	2018-10-01 20:31:30+00:00 
74	Medication/supplement use	199086	phv00199086.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:39+00:00	2018-10-01 20:31:39+00:00 
74	Medication/supplement use	199087	phv00199087.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:47+00:00	2018-10-01 20:31:47+00:00 
74	Medication/supplement use	199088	phv00199088.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:31:55+00:00	2018-10-01 20:31:55+00:00 
74	Medication/supplement use	199089	phv00199089.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:03+00:00	2018-10-01 20:32:03+00:00 
74	Medication/supplement use	199090	phv00199090.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:12+00:00	2018-10-01 20:32:12+00:00 
74	Medication/supplement use	199091	phv00199091.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:19+00:00	2018-10-01 20:32:19+00:00 
74	Medication/supplement use	199092	phv00199092.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:27+00:00	2018-10-01 20:32:27+00:00 
74	Medication/supplement use	199093	phv00199093.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:36+00:00	2018-10-01 20:32:36+00:00 
74	Medication/supplement use	199094	phv00199094.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:44+00:00	2018-10-01 20:32:44+00:00 
74	Medication/supplement use	199095	phv00199095.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:32:53+00:00	2018-10-01 20:32:53+00:00 
74	Medication/supplement use	199096	phv00199096.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:00+00:00	2018-10-01 20:33:00+00:00 
74	Medication/supplement use	199097	phv00199097.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:12+00:00	2018-10-01 20:33:12+00:00 
74	Medication/supplement use	199098	phv00199098.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:19+00:00	2018-10-01 20:33:19+00:00 
74	Medication/supplement use	199099	phv00199099.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:26+00:00	2018-10-01 20:33:26+00:00 
74	Medication/supplement use	199100	phv00199100.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:34+00:00	2018-10-01 20:33:34+00:00 
74	Medication/supplement use	199101	phv00199101.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:42+00:00	2018-10-01 20:33:42+00:00 
74	Medication/supplement use	199102	phv00199102.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:49+00:00	2018-10-01 20:33:49+00:00 
74	Medication/supplement use	199103	phv00199103.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:33:57+00:00	2018-10-01 20:33:57+00:00 
74	Medication/supplement use	199104	phv00199104.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:07+00:00	2018-10-01 20:34:07+00:00 
74	Medication/supplement use	199105	phv00199105.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:15+00:00	2018-10-01 20:34:15+00:00 
74	Medication/supplement use	199106	phv00199106.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:27+00:00	2018-10-01 20:34:27+00:00 
74	Medication/supplement use	199107	phv00199107.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:35+00:00	2018-10-01 20:34:35+00:00 
74	Medication/supplement use	199108	phv00199108.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:42+00:00	2018-10-01 20:34:42+00:00 
74	Medication/supplement use	199109	phv00199109.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:50+00:00	2018-10-01 20:34:50+00:00 
74	Medication/supplement use	199110	phv00199110.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:34:59+00:00	2018-10-01 20:34:59+00:00 
74	Medication/supplement use	199111	phv00199111.v1.p1	pht003700.v2.p1	phs000287.v6.p1	Cardiovascular Health Study (CHS)	287	6	2018-10-01 20:35:08+00:00	2018-10-01 20:35:08+00:00 
74	Medication/supplement use	83081	phv00083081.v1.p3	pht001111.v4.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:02:14+00:00	2018-10-21 23:02:14+00:00 
74	Medication/supplement use	83082	phv00083082.v1.p3	pht001111.v4.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:02:58+00:00	2018-10-21 23:02:58+00:00 
74	Medication/supplement use	85326	phv00085326.v2.p3	pht001116.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:05+00:00	2018-10-21 23:03:05+00:00 
74	Medication/supplement use	85327	phv00085327.v2.p3	pht001116.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:14+00:00	2018-10-21 23:03:14+00:00 
74	Medication/supplement use	86015	phv00086015.v2.p3	pht001118.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:21+00:00	2018-10-21 23:03:21+00:00 
74	Medication/supplement use	86016	phv00086016.v2.p3	pht001118.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:30+00:00	2018-10-21 23:03:30+00:00 
74	Medication/supplement use	86497	phv00086497.v2.p3	pht001119.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:38+00:00	2018-10-21 23:03:38+00:00 
74	Medication/supplement use	86498	phv00086498.v2.p3	pht001119.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:45+00:00	2018-10-21 23:03:45+00:00 
74	Medication/supplement use	86934	phv00086934.v2.p3	pht001120.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:51+00:00	2018-10-21 23:03:51+00:00 
74	Medication/supplement use	86935	phv00086935.v2.p3	pht001120.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:03:58+00:00	2018-10-21 23:03:58+00:00 
74	Medication/supplement use	87302	phv00087302.v1.p3	pht001121.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:05+00:00	2018-10-21 23:04:05+00:00 
74	Medication/supplement use	87303	phv00087303.v1.p3	pht001121.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:15+00:00	2018-10-21 23:04:15+00:00 
74	Medication/supplement use	175327	phv00175327.v1.p3	pht003086.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:21+00:00	2018-10-21 23:04:21+00:00 
74	Medication/supplement use	175328	phv00175328.v1.p3	pht003086.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:29+00:00	2018-10-21 23:04:29+00:00 
74	Medication/supplement use	176750	phv00176750.v1.p3	pht003091.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:36+00:00	2018-10-21 23:04:36+00:00 
74	Medication/supplement use	176751	phv00176751.v1.p3	pht003091.v3.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:04:42+00:00	2018-10-21 23:04:42+00:00 
74	Medication/supplement use	83083	phv00083083.v1.p3	pht001111.v4.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:10+00:00	2018-10-21 23:06:10+00:00 
74	Medication/supplement use	83084	phv00083084.v1.p3	pht001111.v4.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:18+00:00	2018-10-21 23:06:18+00:00 
74	Medication/supplement use	85328	phv00085328.v2.p3	pht001116.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:26+00:00	2018-10-21 23:06:26+00:00 
74	Medication/supplement use	85329	phv00085329.v2.p3	pht001116.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:34+00:00	2018-10-21 23:06:34+00:00 
74	Medication/supplement use	86001	phv00086001.v2.p3	pht001118.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:42+00:00	2018-10-21 23:06:42+00:00 
74	Medication/supplement use	86002	phv00086002.v2.p3	pht001118.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:53+00:00	2018-10-21 23:06:53+00:00 
74	Medication/supplement use	86483	phv00086483.v2.p3	pht001119.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:06:59+00:00	2018-10-21 23:06:59+00:00 
74	Medication/supplement use	86484	phv00086484.v2.p3	pht001119.v8.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:07:07+00:00	2018-10-21 23:07:07+00:00 
74	Medication/supplement use	86920	phv00086920.v2.p3	pht001120.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:07:14+00:00	2018-10-21 23:07:14+00:00 
74	Medication/supplement use	86921	phv00086921.v2.p3	pht001120.v10.p3	phs000209.v13.p3	Multi-Ethnic Study of Atherosclerosis (MESA)	209	13	2018-10-21 23:07:20+00:00	2018-10-21 23:07:20+00:00 
